0 0 0
0 0 0
0.48036124608731157 -0.0920431753920422 0.47644418828836393
0.46355407111564806 0.10015911427142518 0.31844581167744906
0 0 0
0.47160752997638705 -0.09912980772715393 0.3331432780212216
0.46419544489872994 0.10052291479343212 0.1799095005991646
0 0 0
0.464120327294202 -0.10012064713245727 0.1792115230396591
0.18707927526347154 0.2614476076793182 -0.12068756785139775
0.42987091000125593 0.2614073932490069 0.28576049680941723
0.3208033165257579 -0.22597549555770485 0.14597291940758125
0.36062167874487894 -0.1900155499110172 0.13133854176138413
0.14665512119013044 -0.30204696009176 -0.10229195668094489
