0.5096460993677845 0.1258239449806747 0.4638772708512235
0.5008716283539898 0.011756071928681078 0.47305186586346304
0.48420773273186785 -0.09138211741986069 0.47324177129061423
0.46515487463458555 0.10811636007863967 0.3344376079083716
0.4779561278121614 0.014659793390591248 0.3328907488534061
0.48585401132485684 -0.10113605157661187 0.3217208127782334
0.46432607805474435 0.0952010594128256 0.17404449542242367
0.44972718863173455 0.0013848564058041074 0.1661069723336103
0.45603688328266484 -0.1033202186173428 0.1673121077470895
0.20074538649294527 0.2639777086585989 -0.12692590263843964
0.4353913203706625 0.2605703862150583 0.28428497685666476
0.32842693922978083 -0.21968784327706758 0.15778035554652065
0.4097601727722617 -0.2708543103244248 0.13698804451231567
0.2159415069352358 -0.30685535449921403 -0.17559473491683047
